5/28/2019,354.390015,361.200012,353.649994,355.059998,355.059998,4717100
5/29/2019,353.600006,353.850006,345.899994,349.190002,349.190002,5658900
5/30/2019,350.549988,354.209991,348.299988,351.850006,351.850006,4008000
5/31/2019,347.220001,349.339996,342.920013,343.279999,343.279999,5023400
6/3/2019,343.559998,347.660004,332.649994,336.630005,336.630005,7849600
6/4/2019,345,353.609985,343.25,353.399994,353.399994,7891600
6/5/2019,354.380005,357.880005,348.709991,355.730011,355.730011,5020100
6/6/2019,354.839996,358.209991,352.089996,357.130005,357.130005,3710000
6/7/2019,357.390015,365.149994,355.690002,360.869995,360.869995,4777300
6/10/2019,363.649994,367.100006,349.290009,352.01001,352.01001,7810300
6/11/2019,355,357.579987,348.5,351.269989,351.269989,5396700
6/12/2019,351.820007,353.609985,343.230011,345.559998,345.559998,4584700
6/13/2019,347.230011,348.5,339.25,343.429993,343.429993,6209300
6/14/2019,341.630005,343.399994,336.160004,339.730011,339.730011,5019000
6/17/2019,342.690002,351.769989,342.059998,350.619995,350.619995,5358200
6/18/2019,355.570007,361.5,353.75,357.119995,357.119995,5428500
6/19/2019,361.720001,364.73999,356.119995,363.519989,363.519989,5667200
6/20/2019,365.910004,370.119995,361.220001,365.209991,365.209991,5899500
6/21/2019,365,371.450012,365,369.209991,369.209991,7448400
6/24/2019,370.269989,375,370.200012,371.040009,371.040009,4830200
6/25/2019,370.75,371,358.290009,360.299988,360.299988,5750400
6/26/2019,361.600006,366.790009,361.600006,362.200012,362.200012,3669700
6/27/2019,363.200012,370.850006,363.200012,370.019989,370.019989,4138600
6/28/2019,370.26001,371.540009,364.869995,367.320007,367.320007,4592700
7/1/2019,373.5,376.660004,372,374.600006,374.600006,4992600
7/2/2019,374.890015,376,370.309998,375.429993,375.429993,3625000
7/3/2019,376.690002,381.98999,375.839996,381.720001,381.720001,3799000
7/5/2019,378.290009,381.399994,375.559998,380.549988,380.549988,3732200
7/8/2019,378.190002,378.25,375.359985,376.160004,376.160004,3113400
7/9/2019,379.059998,384.76001,377.5,379.929993,379.929993,6932800
